-149.539,0.0000000
-148.727,0.0000000
-147.914,0.012820908
-147.102,0.0093921429
-146.289,-0.064256861
-145.476,-0.058163099
-144.664,0.0019098598
-143.851,-0.012730818
-143.039,0.0051494245
-142.226,0.026301564
-141.414,0.028698492
-140.601,0.048919766
-139.788,-0.010486475
-138.976,0.030336200
-138.163,0.0055687345
-137.351,0.053507920
-136.538,0.017931837
-135.726,0.035921731
-134.913,-0.052933790
-134.101,0.077054058
-133.288,-0.042644674
-132.475,0.0056261009
-131.663,0.00053305949
-130.850,-0.050007820
-130.038,0.029727312
-129.225,0.047779003
-128.413,0.024186550
-127.600,-0.058415096
-126.787,-0.067682265
-125.975,-0.061606604
-125.162,-0.034303419
-124.350,0.021681845
-123.537,0.0084214467
-122.725,-0.0058116165
-121.912,0.0092891027
-121.099,-0.046471621
-120.287,0.10273188
-119.474,0.013817098
-118.662,-0.029583192
-117.849,0.017084082
-117.037,0.016399069
-116.224,-0.00020209094
-115.412,0.0076413907
-114.599,0.027657257
-113.786,-0.079116643
-112.974,0.080576310
-112.161,0.014609365
-111.349,0.013173409
-110.536,-0.025832319
-109.724,-0.020378792
-108.911,0.018805115
-108.098,-0.0058343467
-107.286,-0.029173371
-106.473,-0.039706312
-105.661,-0.034139833
-104.848,0.064451288
-104.036,-0.052004632
-103.223,-0.00083842457
-102.410,0.029941394
-101.598,-0.0039201213
-100.785,0.077152117
-99.9728,-0.049840127
-99.1602,-0.049103796
-98.3476,0.028796666
-97.5351,0.014326719
-96.7225,-0.010373060
-95.9099,-0.099202781
-95.0974,0.015935332
-94.2848,0.076814483
-93.4722,0.0094227118
-92.6597,-0.079691624
-91.8471,0.10939923
-91.0345,0.0026607039
-90.2220,-0.00089671607
-89.4094,0.052754143
-88.5969,0.042263978
-87.7843,0.010692634
-86.9717,-0.053147755
-86.1592,-0.014477402
-85.3466,-0.00050558210
-84.5340,0.010448916
-83.7215,-0.062570397
-82.9089,-0.024807148
-82.0963,-0.020562320
-81.2838,0.029014087
-80.4712,0.017699629
-79.6586,-0.018280601
-78.8461,0.0046906098
-78.0335,0.0019322046
-77.2209,0.054265624
-76.4084,0.053558365
-75.5958,0.036917195
-74.7832,-0.063565042
-73.9707,-0.00041005735
-73.1581,0.054989031
-72.3455,-0.087850656
-71.5330,0.035974971
-70.7204,0.031460569
-69.9078,-0.074600941
-69.0953,-0.059836617
-68.2827,0.042101765
-67.4701,0.010179965
-66.6576,0.047852607
-65.8450,-0.041235630
-65.0324,-0.036250220
-64.2199,0.063692193
-63.4073,0.047949450
-62.5948,0.031925746
-61.7822,-0.043011222
-60.9696,0.011182038
-60.1571,0.012168488
-59.3445,0.049793767
-58.5319,-0.011396389
-57.7194,0.0097447849
-56.9068,-0.016982700
-56.0942,-0.032665711
-55.2817,0.061057404
-54.4691,0.039046994
-53.6565,0.017566012
-52.8440,-0.0069528109
-52.0314,-0.0084744569
-51.2188,0.0049895942
-50.4063,-0.13407324
-49.5937,-0.068646438
-48.7811,0.0040650141
-47.9686,-0.077060809
-47.1560,0.077409781
-46.3434,0.0028379498
-45.5309,0.011564128
-44.7183,-0.058419759
-43.9057,-0.051634072
-43.0932,-0.086291154
-42.2806,-0.0091686242
-41.4680,0.026200207
-40.6555,0.053944289
-39.8429,0.014719833
-39.0303,-0.049935785
-38.2178,-0.032986582
-37.4052,-0.0032317876
-36.5927,-0.060805620
-35.7801,-0.063082513
-34.9675,-0.021989578
-34.1550,-0.067159545
-33.3424,-0.014424438
-32.5298,-0.011181758
-31.7173,-0.019216716
-30.9047,0.033805914
-30.0921,0.32104889
-29.2796,0.61115170
-28.4670,0.76375043
-27.6544,0.35406133
-26.8419,-0.013637489
-26.0293,-0.036138242
-25.2167,0.060342438
-24.4042,0.013262220
-23.5916,-0.0055021949
-22.7790,-0.0066300395
-21.9665,-0.058829474
-21.1539,-0.029281542
-20.3413,-0.015008898
-19.5288,0.014975697
-18.7162,-0.080938123
-17.9036,-0.017053458
-17.0911,0.042327686
-16.2785,-0.043493853
-15.4659,-0.069206305
-14.6534,-0.066506398
-13.8408,-0.049430414
-13.0283,0.034029735
-12.2157,-0.0020348499
-11.4031,-0.015029819
-10.5906,0.053529297
-9.77799,0.046986340
-8.96542,-0.0049557995
-8.15286,0.016838376
-7.34029,-0.031932282
-6.52773,-0.035464514
-5.71516,-0.036164477
-4.90260,0.0010323583
-4.09003,0.045298688
-3.27746,-0.013893884
-2.46490,0.065393568
-1.65233,0.016021008
-0.839767,0.039911839
-0.0272016,-0.053760741
0.785364,-0.11648285
1.59793,-0.085472586
2.41050,0.093276690
3.22306,0.055170108
4.03563,-0.034173044
4.84819,0.019274720
5.66076,0.022568790
6.47332,-0.017095168
7.28589,0.039810695
8.09845,0.039205785
8.91102,-0.073856172
9.72359,0.068312001
10.5362,0.014792150
11.3487,0.039558481
12.1613,0.0050640469
12.9738,0.016827939
13.7864,0.025514732
14.5990,0.092541692
15.4115,0.011854643
16.2241,0.057739453
17.0367,-0.013338878
17.8492,0.013270135
18.6618,-0.053244304
19.4744,-0.015120275
20.2869,-0.040859918
21.0995,0.073864779
21.9121,-0.066152624
22.7246,-0.013832263
23.5372,0.046844101
24.3498,-0.018750799
25.1623,0.017565388
25.9749,-0.026736466
26.7875,-0.013472275
27.6000,-0.045508812
28.4126,0.063626325
29.2252,0.023084205
30.0377,0.098315515
30.8503,-0.0089318886
31.6629,-0.054144246
32.4754,-0.031326107
33.2880,0.053604223
34.1006,-0.028260984
34.9131,0.0018453428
35.7257,-0.10351528
36.5382,0.020212318
37.3508,0.10302089
38.1634,0.016851390
38.9759,-0.034227778
39.7885,0.040386371
40.6011,0.00024347350
41.4136,-0.042884405
42.2262,-0.090563700
43.0388,-0.042245709
43.8513,-0.011482730
44.6639,0.0000000
45.4765,0.0000000
46.2890,0.0000000
47.1016,0.0000000
47.9142,0.0000000
48.7267,0.0000000
49.5393,0.0000000
50.3519,0.0000000
51.1644,0.0000000
51.9770,0.0000000
52.7896,0.0000000
53.6021,0.0000000
54.4147,0.0000000
55.2273,0.0000000
56.0398,0.0000000
56.8524,0.0000000
57.6650,0.0000000
